trial,blend_rate,borrow_penalty,cov_lookback_days,rebalance_freq,spread_penalty,vol_cap,vol_floor,vol_lookback_days,vol_target,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
357,0.7964941238364355,1.6629179717098754,19,54,1.5590072909765817,0.7934000179613072,0.15852867247910468,32,0.286486764441695,-0.372724,-3.880845,0.631274,1.357635,2.815195,1.330659,0.784548,2.432847,2.781960,-2.135311,2.375791,-2.626625,0.213764,-1.302978,3.873306,-1.965039,5.362576,2.426625,-0.995177,-0.241262,-3.264011,0.979427,-2.264815,3.076984,1.132963,1.956466,3.888983,2.908080,2.551451,-3.986472,0.442006,3.022591,6.023093,0.175362,-3.192253,3.975726,0.841439,6.807670,2.609151,-3.986472,6.023093,0.322495,0.2
144,0.47387292919975565,1.4881293670733204,35,50,1.5152281107297862,0.8229842676572158,0.29360329573646926,8,0.13174533041174585,-0.722403,-3.818907,0.607174,1.520681,2.834747,1.567742,0.798866,2.370716,2.758222,-2.067388,2.412148,-2.461762,0.287333,-1.198506,3.765061,-1.971108,5.374326,2.235955,-0.904436,-0.586317,-3.487811,0.919202,-2.428437,3.174695,1.218518,1.975097,3.909367,3.154299,2.541422,-4.015045,0.433644,3.065957,6.087529,0.184353,-3.064677,3.819601,0.841385,6.865267,2.620165,-4.015045,6.087529,0.321119,0.2
376,0.9319340259826334,1.5240824569799567,18,54,1.6683457859448714,0.7509809890385889,0.3227330503744563,33,0.13786604343808306,-0.491196,-3.845528,0.558075,1.392025,2.857897,1.525161,0.837319,2.355283,2.771218,-2.123805,2.376812,-2.550911,0.241433,-1.269959,3.819434,-2.067205,5.434987,2.392051,-0.877151,-0.427054,-3.419026,0.914394,-2.301667,3.153804,1.123816,2.092033,3.929482,3.019939,2.548193,-3.977929,0.301413,3.018086,6.011697,0.134231,-3.157984,3.988169,0.841321,6.890149,2.624909,-3.977929,6.011697,0.320514,0.2
177,0.20443496614773268,1.609479544190896,15,51,1.6502868298245552,0.7134290820209693,0.2683980477509353,9,0.16645851224974123,-0.396705,-3.878668,0.585284,1.330470,2.852501,1.399978,0.828091,2.433280,2.791278,-2.097375,2.341270,-2.592683,0.232761,-1.316918,3.841173,-1.972389,5.470446,2.513854,-0.974236,-0.289082,-3.302106,0.956691,-2.189632,3.121355,1.074429,2.046237,3.892953,2.931030,2.435712,-4.026027,0.233107,3.047748,6.042278,0.080950,-3.165991,4.001238,0.841175,6.860788,2.619311,-4.026027,6.042278,0.321144,0.2
174,0.1155986100620268,1.4719274099346453,31,56,1.6095655909983468,0.7200124501980358,0.2610665227098624,5,0.12882722514399209,-0.803538,-3.872785,0.606847,1.549762,2.798018,1.652987,0.801150,2.404000,2.771157,-2.055450,2.417925,-2.440705,0.283272,-1.257189,3.776145,-1.973806,5.424926,2.328078,-0.877466,-0.582301,-3.476209,0.936321,-2.454727,3.168895,1.211197,2.011941,3.965159,3.114173,2.475099,-4.011166,0.328476,2.989416,6.110525,0.212267,-3.126707,3.875362,0.841140,6.937438,2.633902,-4.011166,6.110525,0.319351,0.2
218,0.9711500931277501,1.4123417608559343,27,45,1.6714379639678925,0.7863806703392447,0.3357726964920792,35,0.13922975544780652,-0.878031,-3.821964,0.657431,1.639693,2.701129,1.899501,0.736538,2.527170,2.780276,-2.032647,2.407774,-2.411166,0.452460,-1.397320,3.765943,-1.936995,5.277609,2.276164,-0.898037,-0.630422,-3.469625,0.966245,-2.614682,3.175972,1.330393,2.036747,4.002286,3.009354,2.332075,-4.061807,0.193589,3.040822,6.099185,0.315195,-3.164316,3.972255,0.841078,6.967654,2.639631,-4.061807,6.099185,0.318634,0.3
499,0.2949380454940258,1.3741060508892933,24,55,1.5693494861917752,0.826916248376108,0.15310531916550774,6,0.2911058929271582,-0.882447,-3.885689,0.700677,1.702462,2.637709,2.152828,0.676907,2.604185,2.726078,-1.939619,2.402688,-2.488942,0.569946,-1.407987,3.795433,-1.949950,5.046592,2.126556,-0.916363,-0.793020,-3.456823,1.044054,-2.747093,3.130169,1.380182,2.071343,3.926026,2.922787,2.262590,-4.063257,0.409522,3.112555,6.131461,0.413470,-3.155734,4.017921,0.841034,6.961682,2.638500,-4.063257,6.131461,0.318755,0.2
228,0.894229215733181,1.502269002049868,33,51,1.6363014050534614,0.7975665634057392,0.3673662980567167,36,0.15847451714566366,-0.692193,-3.859362,0.585108,1.484459,2.827801,1.486574,0.832506,2.364151,2.802070,-2.091075,2.404800,-2.469562,0.231834,-1.214816,3.767311,-1.989576,5.504853,2.361459,-0.900573,-0.499437,-3.471729,0.914926,-2.338205,3.145899,1.165276,1.997584,3.943524,3.151939,2.563070,-4.013165,0.317785,2.970367,6.096002,0.163229,-3.120003,3.852464,0.840980,6.917865,2.630183,-4.013165,6.096002,0.319742,0.3
462,0.9133382675266535,1.5754656551875617,30,55,1.5811297345220818,0.7345575745937436,0.3479383602762024,32,0.2610189709612212,-0.607305,-3.879900,0.581100,1.435266,2.834952,1.398439,0.844269,2.366773,2.792243,-2.094730,2.406972,-2.522992,0.187010,-1.217625,3.830631,-1.977146,5.475097,2.462325,-0.899492,-0.409873,-3.409549,0.916685,-2.302220,3.097323,1.066433,1.973849,3.907779,3.152634,2.586269,-3.993962,0.367144,2.986733,6.072562,0.129719,-3.128748,3.846098,0.840966,6.882864,2.623521,-3.993962,6.072562,0.320548,0.2
72,0.11564804525265207,1.6410729235055066,20,51,1.4914096668038659,0.7347444062493819,0.266659315594035,12,0.12822300111296098,-0.389706,-3.841907,0.592224,1.403155,2.798081,1.350198,0.807831,2.412398,2.745569,-2.132150,2.375118,-2.553180,0.260505,-1.258596,3.889547,-1.911604,5.281641,2.316461,-1.001890,-0.286303,-3.317038,0.950845,-2.291397,3.172631,1.143176,1.926867,3.859536,2.953908,2.523890,-4.002223,0.568912,3.053200,5.900970,0.147296,-3.103209,3.929470,0.840951,6.706712,2.589732,-4.002223,5.900970,0.324725,0.2
260,0.9532500071729926,1.5217063425454203,29,49,1.6911555627992476,0.7640867888415127,0.32991287725998125,33,0.12351595818159498,-0.623952,-3.851294,0.576098,1.434886,2.817073,1.453284,0.851298,2.345511,2.829798,-2.121183,2.406087,-2.469352,0.231271,-1.258559,3.818517,-1.999333,5.504421,2.496925,-0.897071,-0.417226,-3.459255,0.888432,-2.304000,3.129193,1.076051,1.999552,3.947481,3.168834,2.577230,-4.014384,0.265668,2.950558,6.054614,0.133461,-3.135932,3.865465,0.840838,6.919384,2.630472,-4.014384,6.054614,0.319653,0.2
82,0.1258708596528556,1.6057063442187438,12,51,1.5316711355252812,0.765096750360382,0.3273209854552447,11,0.11951989530115477,-0.428503,-3.920244,0.539084,1.274325,2.861766,1.464580,0.928732,2.415656,2.653499,-2.091669,2.321961,-2.555305,0.225429,-1.248087,3.811232,-1.962608,5.422019,2.477150,-0.853675,-0.461480,-3.287316,0.989574,-2.217172,3.199915,1.109081,2.059938,3.854500,2.959377,2.478102,-4.031474,0.299136,3.061437,6.001738,0.127661,-3.123112,3.913166,0.840789,6.795374,2.606794,-4.031474,6.001738,0.322538,0.2
440,0.9342325690193485,1.4768754712227226,18,49,1.679196478464166,0.7734307229879362,0.3325119439611588,34,0.1387593876835836,-0.617232,-3.854077,0.614356,1.486250,2.815792,1.743445,0.765056,2.429233,2.757762,-2.098477,2.381947,-2.498473,0.310757,-1.349784,3.791159,-2.046141,5.354493,2.302886,-0.882882,-0.514355,-3.433576,0.932031,-2.435902,3.178923,1.252573,2.103195,3.967226,2.955514,2.445126,-3.999514,0.246838,3.026122,6.052973,0.217818,-3.171856,4.031732,0.840582,6.931951,2.632860,-3.999514,6.052973,0.319266,0.3
389,0.574150839726875,1.4770644614654855,31,47,1.6227977396376856,0.7765907057616589,0.4191337214686023,29,0.13296854423525556,-0.786746,-3.874647,0.602035,1.538771,2.802151,1.623022,0.804447,2.394526,2.780209,-2.061243,2.418429,-2.443654,0.275720,-1.256845,3.777740,-1.976365,5.439716,2.344599,-0.883052,-0.564075,-3.473607,0.930378,-2.434687,3.166406,1.201190,2.008549,3.963192,3.116697,2.487503,-4.013244,0.313967,2.980890,6.106827,0.204426,-3.127503,3.873721,0.840540,6.937015,2.633821,-4.013244,6.106827,0.319133,0.2
354,0.7782188666591642,1.6255894844664405,17,50,1.5862971837382411,0.7754519208432016,0.15176546010782616,25,0.2937698387730931,-0.369260,-3.883101,0.604915,1.353263,2.843779,1.379359,0.811545,2.420367,2.768069,-2.116831,2.339328,-2.595119,0.158018,-1.295026,3.860551,-1.984098,5.353294,2.462003,-0.991551,-0.303435,-3.281957,0.968911,-2.242949,3.145674,1.117433,2.015687,3.916975,2.910274,2.519859,-3.991242,0.353076,3.031778,6.042238,0.159841,-3.199158,3.976571,0.840530,6.831723,2.613756,-3.991242,6.042238,0.321579,0.2
73,0.10256775952285564,1.6452092383893768,21,51,1.4719657620245161,0.8045981612706795,0.2678498517410134,8,0.12535523239658117,-0.399617,-3.822081,0.601153,1.412420,2.816525,1.353850,0.809168,2.407826,2.728058,-2.145187,2.369948,-2.520797,0.227478,-1.259435,3.911937,-1.867541,5.261295,2.312126,-1.016401,-0.281522,-3.266091,0.913861,-2.281088,3.175772,1.148070,1.926879,3.856915,2.909224,2.515552,-4.026454,0.583348,3.053054,5.865165,0.151137,-3.087305,3.921264,0.840514,6.662500,2.581182,-4.026454,5.865165,0.325632,0.2
170,0.1648492735269926,1.4309932733560375,19,55,1.4667809891062533,0.733578592470636,0.23678456440827284,13,0.14796721917898592,-0.755328,-3.763316,0.641337,1.632696,2.773124,1.981373,0.703841,2.467970,2.690731,-2.065891,2.396836,-2.396425,0.461095,-1.324230,3.835866,-1.931453,5.040168,2.072716,-0.902832,-0.675242,-3.504002,0.964270,-2.650143,3.284896,1.354175,2.046002,3.948910,2.917592,2.282723,-3.990859,0.413279,3.161498,5.896539,0.276748,-3.033146,4.006604,0.840503,6.785917,2.604979,-3.990859,5.896539,0.322653,0.2
445,0.3911312395087192,1.5833507835837028,17,48,1.505698162428879,0.7437067498178893,0.3285090428774612,32,0.29294563550243513,-0.416330,-3.830239,0.578539,1.394774,2.860912,1.464894,0.826334,2.386367,2.731436,-2.105354,2.342805,-2.548298,0.191881,-1.230890,3.881560,-1.970243,5.254749,2.364078,-0.965964,-0.398654,-3.348682,0.954879,-2.303600,3.210048,1.108065,2.031007,3.894089,2.947031,2.488465,-3.979509,0.423515,3.091125,5.957001,0.139367,-3.117599,3.948718,0.840452,6.759757,2.599953,-3.979509,5.957001,0.323257,0.2
146,0.11239750567853382,1.4604166039323003,25,52,1.467853868572074,0.8387864181417402,0.2725156894329273,8,0.09458560477683409,-0.691541,-3.763567,0.614776,1.602120,2.785200,1.734704,0.684460,2.323780,2.639156,-2.057954,2.429937,-2.395050,0.415297,-1.266373,3.879671,-1.835993,5.170374,2.182174,-0.906741,-0.612520,-3.473782,0.947108,-2.563684,3.255452,1.278746,1.997078,3.931759,2.982618,2.398822,-4.023612,0.436459,3.107337,5.919853,0.206105,-3.017845,3.935975,0.840286,6.746420,2.597387,-4.023612,5.919853,0.323512,0.2
456,0.20427874665802634,1.4588546900574866,34,55,1.50038923738828,0.8290698026152948,0.3434492722472179,20,0.12254600230101216,-0.795188,-3.811305,0.636202,1.601161,2.805881,1.704754,0.776900,2.403374,2.741510,-2.059848,2.413987,-2.414474,0.317145,-1.218571,3.759640,-1.947606,5.281090,2.150527,-0.901695,-0.640046,-3.515959,0.935804,-2.510177,3.206219,1.298451,1.984687,3.933093,3.115127,2.463532,-4.028328,0.397787,3.086667,6.057184,0.214911,-3.041168,3.840711,0.840055,6.853771,2.617971,-4.028328,6.057184,0.320880,0.2
443,0.9802120347591435,1.5198447725021285,27,45,1.4646213022175942,0.8460034849967912,0.34443595806319593,35,0.13244052526690292,-0.604680,-3.749383,0.547794,1.489033,2.828196,1.448498,0.862938,2.338608,2.740054,-2.090512,2.414073,-2.445510,0.310997,-1.151756,3.893902,-1.898399,5.259159,2.298513,-0.924158,-0.490842,-3.475191,0.911872,-2.409643,3.223300,1.064209,1.972019,3.875770,3.119019,2.514263,-4.005796,0.429915,3.108312,5.878296,0.110070,-2.985514,3.830346,0.839938,6.714514,2.591238,-4.005796,5.878296,0.324146,0.3
199,0.8974640180789571,1.3779415997386686,24,55,1.599939653985266,0.7397723474408451,0.3446647325784936,39,0.1119751096823138,-0.876518,-3.885250,0.694931,1.689930,2.638462,2.125132,0.680777,2.598073,2.735808,-1.956313,2.398090,-2.477072,0.559119,-1.421686,3.784257,-1.949689,5.076327,2.147320,-0.923550,-0.768409,-3.457475,1.030434,-2.726836,3.135357,1.385381,2.067258,3.937172,2.915057,2.264976,-4.066664,0.382530,3.095350,6.126049,0.403123,-3.166085,4.027747,0.839531,6.965850,2.639290,-4.066664,6.126049,0.318090,0.3
481,0.19040506668852494,1.4177408579264614,24,55,1.440908712809602,0.8101942240054237,0.1399567599625818,33,0.2371188789772119,-0.798316,-3.765000,0.663734,1.666824,2.742882,1.927256,0.723764,2.465742,2.712449,-2.031286,2.408071,-2.338753,0.508280,-1.328925,3.834537,-1.839424,4.993501,2.084041,-0.927842,-0.714473,-3.496843,0.954159,-2.675166,3.284058,1.358728,1.991368,3.940105,2.905758,2.285688,-4.052130,0.455351,3.174569,5.871912,0.270030,-2.994496,3.962937,0.839530,6.743594,2.596843,-4.052130,5.871912,0.323289,0.2
399,0.9817639154707722,1.4946132834434982,21,53,1.40324459716599,0.7309180615347195,0.32123879136391104,38,0.12162110251788233,-0.601390,-3.723220,0.560782,1.554784,2.816882,1.676329,0.806874,2.359895,2.663774,-2.116463,2.383220,-2.377392,0.357363,-1.199381,3.910341,-1.864391,5.092236,2.104320,-0.945487,-0.549705,-3.456009,0.882696,-2.468350,3.334874,1.217961,1.990844,3.859298,2.973474,2.398151,-4.016326,0.595303,3.141305,5.742816,0.164048,-2.947000,3.895161,0.839378,6.612567,2.571491,-4.016326,5.742816,0.326417,0.3
428,0.9273016472514011,1.427875584720854,32,37,1.5277014880258688,0.8329422374841625,0.08190322780452106,34,0.10186052274124735,-0.898619,-3.843255,0.651563,1.649872,2.785452,1.843478,0.738507,2.466615,2.735041,-2.020282,2.418278,-2.407090,0.342732,-1.275128,3.760933,-1.946791,5.287236,2.165576,-0.858391,-0.714692,-3.493682,0.966255,-2.604970,3.192671,1.324487,2.011087,3.984944,3.067702,2.378948,-4.028191,0.323160,3.068931,6.087093,0.270498,-3.089235,3.876748,0.839375,6.921050,2.630789,-4.028191,6.087093,0.319058,0.3
299,0.6912930392193294,1.640610281464842,16,55,1.5122157417163717,0.8481587283524755,0.34433791634544936,32,0.22260423823377012,-0.375021,-3.879375,0.595531,1.351891,2.870359,1.402123,0.802580,2.438546,2.748892,-2.063998,2.346800,-2.612075,0.185684,-1.253149,3.871272,-1.891164,5.311354,2.409096,-1.045877,-0.333214,-3.246700,0.973480,-2.255481,3.125050,1.085595,1.998222,3.880357,2.888038,2.436094,-4.002778,0.399887,3.105431,5.973568,0.112267,-3.140019,4.002702,0.839332,6.759713,2.599945,-4.002778,5.973568,0.322827,0.2
136,0.18579945721190855,1.6200135239908608,13,39,1.4685081074301694,0.7774026326155113,0.26298980215110784,13,0.11391302935034198,-0.364134,-3.843033,0.544284,1.317892,2.825196,1.434256,0.905992,2.416315,2.644617,-2.105966,2.319391,-2.528931,0.297910,-1.259667,3.875765,-1.836603,5.270937,2.365318,-0.960022,-0.420350,-3.314117,0.965997,-2.240314,3.190742,1.146423,2.029153,3.823664,2.847481,2.422911,-4.031444,0.478511,3.138608,5.877846,0.068704,-3.056529,3.968810,0.839323,6.661414,2.580972,-4.031444,5.877846,0.325196,0.2
261,0.9736559817098883,1.6091122450355024,20,51,1.4638679134130168,0.7451230242653372,0.34200746299172763,31,0.11814999792265093,-0.417177,-3.807873,0.570412,1.428083,2.806976,1.396985,0.815482,2.382712,2.729220,-2.131498,2.378571,-2.514851,0.286236,-1.224464,3.897332,-1.905685,5.229875,2.260935,-0.992761,-0.343666,-3.369661,0.932370,-2.322399,3.219802,1.142306,1.935514,3.848292,2.976135,2.504720,-4.000256,0.580777,3.081049,5.840605,0.131495,-3.049780,3.914621,0.839179,6.667616,2.582173,-4.000256,5.840605,0.324989,0.2
247,0.66564019716983,1.6339598994183848,17,52,1.524726972541937,0.746102943036608,0.3195542341612531,32,0.11480687714822616,-0.359873,-3.869764,0.608855,1.361805,2.845739,1.385267,0.806786,2.423505,2.748307,-2.113631,2.338551,-2.591225,0.162799,-1.275169,3.877094,-1.958498,5.289019,2.411372,-1.003044,-0.312992,-3.276111,0.969665,-2.266065,3.154928,1.119567,1.999554,3.895860,2.896557,2.504728,-3.990652,0.407101,3.063134,6.003851,0.153227,-3.170852,3.968410,0.839106,6.781178,2.604069,-3.990652,6.003851,0.322229,0.2
284,0.594082810186747,1.5905356944180244,16,46,1.489915093940448,0.6898100540586797,0.32491042720093455,32,0.2709507779421619,-0.431061,-3.838354,0.558856,1.381545,2.879662,1.483100,0.826406,2.404784,2.725240,-2.058615,2.345664,-2.566108,0.214597,-1.207356,3.869788,-1.901171,5.274649,2.350135,-1.012183,-0.418996,-3.323910,0.953856,-2.296209,3.182519,1.074638,2.029202,3.876959,2.933683,2.412342,-3.989420,0.426862,3.134808,5.917860,0.093200,-3.087701,3.988068,0.839093,6.732083,2.594626,-3.989420,5.917860,0.323396,0.2
446,0.9509378756711495,1.4850527555482032,24,56,1.4258345236732428,0.7025227998573158,0.33693341195106935,44,0.10620571014788259,-0.642734,-3.765220,0.598336,1.562128,2.799925,1.631532,0.804027,2.366759,2.712096,-2.080261,2.405775,-2.376687,0.397722,-1.217792,3.883124,-1.843903,5.098960,2.176002,-0.957435,-0.580547,-3.485435,0.919526,-2.506453,3.284292,1.209525,1.975503,3.886667,2.964825,2.414778,-4.028778,0.521801,3.138268,5.827896,0.166840,-2.952397,3.894019,0.838963,6.668745,2.582391,-4.028778,5.827896,0.324878,0.3
497,0.21331563842365298,1.4449903994295403,19,48,1.4506172154634842,0.8612196901853617,0.13377320527052197,6,0.2833610382964924,-0.712424,-3.754468,0.631197,1.616784,2.787197,1.912452,0.713669,2.438903,2.691031,-2.074913,2.400437,-2.399096,0.445425,-1.293018,3.855757,-1.922518,5.034007,2.072399,-0.920571,-0.648433,-3.504542,0.951931,-2.617608,3.294073,1.325682,2.031949,3.923155,2.924515,2.308846,-3.994684,0.422403,3.163149,5.865805,0.253522,-3.006934,3.985090,0.838894,6.747267,2.597550,-3.994684,5.865805,0.322956,0.2
142,0.1476408408378195,1.539794392139862,15,44,1.7110533498998093,0.8013407395113592,0.26248234225150446,7,0.1085064848649832,-0.466724,-3.851949,0.546603,1.355608,2.869181,1.472108,0.680962,2.386598,2.803740,-2.094373,2.348265,-2.545299,0.258208,-1.296950,3.825953,-2.015935,5.514117,2.528734,-0.927284,-0.363955,-3.388880,0.934068,-2.197661,3.170849,1.064401,2.096290,3.915599,2.999584,2.437209,-4.020331,0.165383,3.033651,6.032687,0.076196,-3.140548,3.991010,0.838809,6.900738,2.626926,-4.020331,6.032687,0.319312,0.2
380,0.591378875026256,1.6371654283767885,12,50,1.5552961712620255,0.7386090685596376,0.4761380493602045,35,0.10551291735611834,-0.390894,-3.945162,0.557008,1.249242,2.849026,1.407943,0.917059,2.437813,2.666919,-2.101411,2.317484,-2.579919,0.205537,-1.283368,3.806282,-1.955131,5.451817,2.510485,-0.883461,-0.401995,-3.245223,0.993590,-2.187977,3.164188,1.119805,2.038885,3.855306,2.924376,2.487999,-4.039596,0.278080,3.037413,6.031718,0.132348,-3.161063,3.929722,0.838746,6.813064,2.610185,-4.039596,6.031718,0.321336,0.2
491,0.26072439796300206,1.4276526844664654,17,54,1.4713743827270922,0.8373087183700124,0.13743868545618007,8,0.2925069554453143,-0.729138,-3.783744,0.648731,1.620220,2.796604,1.989530,0.704050,2.486965,2.683546,-2.041740,2.355200,-2.393183,0.378907,-1.339126,3.828877,-1.929259,5.005501,2.108932,-0.924461,-0.688898,-3.460216,0.966673,-2.623768,3.326565,1.351810,2.075923,3.964819,2.882719,2.246988,-4.002349,0.357334,3.171783,5.932386,0.269345,-3.063789,4.017042,0.838633,6.797141,2.607133,-4.002349,5.932386,0.321669,0.2
285,0.9686693480399649,1.5347614111919257,20,48,1.425110366538565,0.65352776756974,0.3196485123410363,34,0.2562409165510455,-0.491121,-3.746118,0.522034,1.474012,2.823654,1.504324,0.843709,2.324816,2.696194,-2.124576,2.383498,-2.448716,0.335483,-1.156032,3.903516,-1.915151,5.166452,2.175108,-0.948151,-0.470174,-3.480725,0.905019,-2.379956,3.305060,1.129703,1.973042,3.837896,3.040506,2.475223,-3.985588,0.609387,3.127069,5.753454,0.104746,-2.963214,3.884985,0.838594,6.626510,2.574201,-3.985588,5.753454,0.325769,0.2
430,0.949447302912954,1.558442547109309,25,50,1.4594250830710576,0.8109452745655765,0.3024257998873015,33,0.24254780861089517,-0.475898,-3.768195,0.555330,1.455051,2.828798,1.380281,0.843184,2.340167,2.665288,-2.108885,2.417325,-2.470318,0.300924,-1.190709,3.919347,-1.839720,5.261427,2.300069,-0.952557,-0.429100,-3.412205,0.912348,-2.366903,3.206012,1.114522,1.946385,3.868553,3.017779,2.530591,-4.012094,0.496424,3.081010,5.851814,0.090029,-3.011899,3.841449,0.838490,6.663737,2.581422,-4.012094,5.851814,0.324817,0.2
498,0.27104931637653107,1.5403936003706171,27,51,1.743579716113962,0.8503778439949657,0.12058446519547632,5,0.29970296658906637,-0.563884,-3.835902,0.539348,1.403450,2.804384,1.296761,0.870808,2.343105,2.847843,-2.138758,2.400433,-2.489083,0.248539,-1.272012,3.817160,-1.975087,5.556202,2.548270,-0.941526,-0.327424,-3.430358,0.885803,-2.250047,3.143454,1.061343,1.999366,3.950082,3.113298,2.589057,-4.025101,0.191720,2.937401,6.025304,0.116030,-3.145031,3.888283,0.838423,6.907041,2.628125,-4.025101,6.025304,0.319019,0.2
101,0.17928752375909168,1.5458656818802894,15,42,1.5111873241927056,0.8558313546504315,0.20257234065700563,9,0.08299418007097267,-0.479870,-3.809851,0.550563,1.123574,2.895579,1.545490,0.982980,2.061485,2.738175,-2.020323,2.360369,-2.549691,0.282866,-1.206128,3.882369,-1.970659,5.340865,2.401871,-0.893007,-0.445954,-3.385548,0.971274,-2.284377,3.198488,1.042331,2.088806,3.872729,3.011221,2.410601,-3.997543,0.360013,3.150667,5.971663,0.079014,-3.056189,3.953950,0.838272,6.751228,2.598313,-3.997543,5.971663,0.322622,0.2
471,0.7723761652025173,1.536019071022227,51,51,1.4915947505332317,0.7988459171387006,0.33733122212395433,31,0.11480863413200179,-0.540271,-3.808537,0.579664,1.458053,2.837550,1.395464,0.852064,2.298267,2.744073,-2.043866,2.404099,-2.454187,0.150500,-1.173121,3.728736,-1.959525,5.489783,2.244404,-0.898955,-0.454246,-3.488520,0.861035,-2.348510,3.153068,1.042746,2.000512,3.829015,3.136432,2.572822,-3.997521,0.438452,3.077291,6.036614,0.143710,-3.022903,3.891637,0.838217,6.793591,2.606452,-3.997521,6.036614,0.321593,0.3
230,0.9157813699457437,1.5278348571677156,65,50,1.501684042264172,0.7857192343692321,0.2404649185459336,23,0.11812826526866116,-0.569564,-3.848594,0.554872,1.475604,2.823427,1.376383,0.820989,2.312946,2.769052,-2.006082,2.400652,-2.444145,0.095361,-1.156961,3.673050,-1.955427,5.571700,2.268337,-0.890671,-0.427611,-3.459579,0.856471,-2.399805,3.142392,1.039455,1.992735,3.814884,3.140384,2.572624,-4.022039,0.479425,3.121349,6.038573,0.169205,-3.041832,3.881099,0.838018,6.824732,2.612419,-4.022039,6.038573,0.320783,0.2
93,0.23818270361336202,1.5944086243656037,20,45,1.444158403730883,0.8553494755222645,0.284063304214476,7,0.13752904507847605,-0.425129,-3.788707,0.563569,1.444056,2.814313,1.415036,0.813354,2.364133,2.722788,-2.130851,2.383469,-2.492243,0.301296,-1.206656,3.906601,-1.896100,5.190604,2.226567,-0.994924,-0.369284,-3.393765,0.921447,-2.338325,3.247260,1.144915,1.933510,3.838482,2.982688,2.495223,-4.003238,0.580195,3.097883,5.800547,0.124200,-3.013901,3.904324,0.837870,6.638510,2.576531,-4.003238,5.800547,0.325193,0.2
426,0.7268212862684823,1.459707456506788,21,51,1.3917593670074595,0.7415671491027104,0.32131661651376203,33,0.11678637483886861,-0.683416,-3.719029,0.593384,1.622010,2.789214,1.827519,0.761030,2.402200,2.648161,-2.100588,2.386317,-2.335377,0.413080,-1.245882,3.893922,-1.841190,5.015241,2.023996,-0.948192,-0.619324,-3.472926,0.889876,-2.564310,3.360404,1.307334,1.992428,3.878538,2.931467,2.321208,-4.029133,0.566249,3.160467,5.743225,0.212838,-2.939526,3.919717,0.837804,6.624720,2.573853,-4.029133,5.743225,0.325506,0.2
282,0.7086800230219163,1.4335146150053129,26,56,1.4505764929095102,0.7185964221512472,0.34319113026003056,33,0.11163427016201646,-0.811246,-3.749586,0.640541,1.654314,2.749172,1.844353,0.756315,2.464126,2.654154,-2.043011,2.422708,-2.356702,0.453510,-1.290182,3.833769,-1.831542,5.077364,2.100762,-0.924262,-0.661807,-3.496228,0.929305,-2.649388,3.271258,1.337730,1.977848,3.939223,2.959579,2.313503,-4.024539,0.436927,3.145477,5.894298,0.241697,-3.002165,3.893935,0.837534,6.733191,2.594839,-4.024539,5.894298,0.322769,0.2
65,0.3575914951724959,1.4655711591485026,30,50,1.4797208024137603,0.7281619802369846,0.29887221657717433,14,0.17405397604742134,-0.806740,-3.816426,0.618436,1.610768,2.798776,1.757478,0.771113,2.411421,2.718356,-2.055405,2.418777,-2.392939,0.323273,-1.228048,3.820539,-1.917593,5.226661,2.200843,-0.892819,-0.637177,-3.520105,0.917599,-2.543950,3.218490,1.236244,1.987854,3.914131,3.110483,2.412273,-4.016268,0.374310,3.085621,5.994889,0.203735,-3.018967,3.860465,0.837392,6.824837,2.612439,-4.016268,5.994889,0.320540,0.2
270,0.9829097450619613,1.5403839811657243,26,51,1.4581894887246993,0.7479138929243991,0.33757686285558547,30,0.1340851030512722,-0.557484,-3.756972,0.555177,1.466463,2.820792,1.401591,0.865189,2.338484,2.688894,-2.095546,2.415019,-2.461955,0.300244,-1.162186,3.893453,-1.871132,5.252880,2.290629,-0.946195,-0.450429,-3.444998,0.898277,-2.391323,3.212874,1.091388,1.951532,3.860190,3.059163,2.517968,-3.995131,0.522019,3.095560,5.859373,0.100651,-3.000342,3.820102,0.837339,6.668701,2.582383,-3.995131,5.859373,0.324251,0.2
231,0.8776152098509631,1.5524600677435905,23,51,1.433561900504126,0.7650521320740375,0.3913476321841985,35,0.12850370953804968,-0.496125,-3.762779,0.523353,1.445804,2.833419,1.431928,0.852147,2.324787,2.696374,-2.112473,2.396393,-2.446489,0.293723,-1.176145,3.919545,-1.864623,5.173351,2.257862,-0.965458,-0.451173,-3.441226,0.913965,-2.353269,3.257686,1.119308,1.960908,3.848842,2.995340,2.491107,-4.015089,0.579028,3.091494,5.777215,0.123795,-2.983732,3.901867,0.837241,6.627432,2.574380,-4.015089,5.777215,0.325220,0.3
