trial,blend_rate,borrow_penalty,equal_weight_blend,momentum_lookback,rebalance_freq,spread_penalty,zero_negative,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
44,0.9521841931399662,0.06424192782063157,0.34528450672552735,134,15,0.007056874740042985,False,2.216711,-5.531128,1.719916,2.514877,1.296174,2.645402,-2.441908,5.068865,2.115476,-1.585486,1.144076,-1.048595,-3.383647,0.487215,1.552536,1.700565,3.240281,-1.004099,-2.534235,1.029458,-2.504673,0.917940,-0.819895,0.322933,0.017527,0.236097,6.735800,-0.188879,1.736789,-3.022617,4.764175,4.194951,4.681702,-0.994833,-1.201195,0.428423,0.680742,6.975857,2.641185,-5.531128,6.735800,0.257741,0.1
73,0.7368957872027511,0.0743484936111284,0.13077019742869883,31,18,0.02206329409028234,True,-0.954403,-6.115929,0.779948,3.872296,1.009567,4.970760,-2.873202,4.083656,3.484510,0.179114,2.384923,-3.607557,-2.771075,1.832682,2.257429,-0.235875,-0.503742,0.835929,-2.229730,-0.034857,-1.535079,1.218926,-3.979578,1.189705,3.805256,1.611975,5.631115,0.394295,-0.694273,-2.217285,-0.869875,5.628536,5.648438,0.400281,-2.002616,3.744189,0.676068,8.545203,2.923218,-6.115929,5.648438,0.231275,0.1
114,0.5957245760700872,0.08474645979576981,0.13638893739576188,9,29,0.048287652933189124,True,0.179117,-3.702928,0.501350,2.887310,3.010550,0.619337,-1.013875,3.333116,-2.883865,-3.004794,1.982255,-3.046079,3.300202,1.238474,2.445769,-0.588395,-1.547871,5.113347,-1.549149,0.298114,-0.427086,-1.729990,-2.316704,6.717237,3.026366,-0.467986,3.156374,2.876462,2.793011,-4.259103,3.890660,4.691034,-3.311834,-0.533615,-1.564588,4.156654,0.674135,8.092404,2.844715,-4.259103,6.717237,0.236978,0.1
410,0.5152527439297382,0.0890453221562192,0.240518316931203,24,18,0.005400918509248313,True,-1.370124,-4.925852,-0.528591,3.055256,-0.972273,3.255061,-2.994895,2.190105,3.028020,0.898071,2.028913,-4.313755,-4.725106,0.825616,2.846770,0.757914,-0.434367,2.714458,-2.681167,0.546568,-1.693767,-1.000383,-1.193167,5.291286,4.097075,0.939342,5.813860,0.425223,0.812366,-2.783067,4.842068,6.217737,4.264802,0.537414,-3.331170,1.827492,0.674104,8.928592,2.988075,-4.925852,6.217737,0.225598,0.1
19,0.39011003519391974,0.02420552715115004,0.4369298091671157,33,41,0.09856504541106008,False,-0.595788,-5.146797,1.622636,2.267210,0.911130,2.968230,-2.300129,5.028141,3.112995,-1.057855,2.091796,-2.435377,-3.003457,1.683166,1.774989,1.314934,0.595068,1.008130,-1.882275,1.378024,-0.602107,0.461735,-3.250111,1.884596,2.997931,0.173812,5.040241,0.143898,-0.054104,-3.583687,0.405780,4.490473,5.530455,-0.277681,-2.151828,3.673159,0.672704,6.694160,2.587308,-5.146797,5.530455,0.260001,0.1
39,0.32514963413686887,0.0695974206093698,0.15014573889875718,9,78,0.08359801205122058,True,0.382596,-3.877589,0.501350,3.165404,2.952469,0.619337,-1.303013,3.523364,-2.838176,-3.233242,1.982255,-3.399932,-1.009864,2.372097,2.861989,-0.611198,-1.471991,4.438226,-1.638118,0.697557,-0.714158,-1.701849,-2.316704,7.400429,2.692010,-1.007812,3.379557,3.517148,2.806624,-3.428097,3.890660,4.221219,-0.481998,-0.624283,-1.730502,4.156654,0.671456,7.878640,2.806891,-3.877589,7.400429,0.239217,0.1
384,0.6685958466336281,0.09387028599974309,0.20489795224654905,25,14,0.004407171351224759,True,-0.776726,-6.125735,0.737728,3.427534,-0.441670,4.713662,-2.712769,2.850693,2.545951,0.705242,2.015697,-2.981326,-3.629006,0.205954,-0.363379,0.956802,-1.617372,2.689159,-3.024534,1.597277,-2.120028,-0.132585,-4.574216,6.820073,3.745346,1.545869,6.010389,-0.726700,1.267028,-2.703523,2.002407,6.487790,4.611937,0.776589,-2.657808,3.039892,0.671268,9.887059,3.144369,-6.125735,6.820073,0.213482,0.1
447,0.47737828666056675,0.09283578715794148,0.18717311423964433,25,20,0.09320519084299511,True,-2.996179,-5.765380,0.504419,3.905149,-1.218574,2.643554,-3.285087,2.122695,1.977882,0.866280,1.878484,-4.527864,-1.031307,0.804115,-3.283687,1.258413,-0.968377,3.021355,-3.043310,2.935575,-1.222120,-0.916723,-2.535012,7.311056,4.279579,0.667697,4.138087,1.317604,1.743899,-3.245075,4.030536,4.877098,3.988480,1.143114,-3.292046,6.035396,0.669992,10.113158,3.180119,-5.765380,7.311056,0.210682,0.1
296,0.37806020501216536,0.08599727157942486,0.22028071172486183,34,15,0.026533804474391777,True,-1.279350,-5.678517,1.568363,2.811399,1.271732,4.117718,-2.579440,5.194608,2.922717,-0.486793,2.740259,-3.014236,-2.027248,1.493186,1.070654,1.043646,-1.144563,2.216164,-1.519857,1.042650,-0.986965,-0.259727,-2.485050,0.877909,4.212844,0.488529,5.882376,-0.390139,-0.186359,-4.101234,0.225399,5.211777,5.352562,0.228241,-1.714647,1.892162,0.666966,7.543681,2.746576,-5.678517,5.882376,0.242835,0.1
306,0.4267342636890436,0.08652874036922961,0.203558970070866,20,19,0.0311728828171859,True,-0.514049,-6.256219,0.575279,3.428501,-1.086345,0.691647,-3.060235,2.617262,2.485103,0.844873,2.298773,-5.772465,-1.752531,2.501366,0.475488,-0.495433,0.203057,2.751553,-0.527759,-1.261699,-0.824521,0.781349,-0.525361,7.054860,4.227614,0.475213,4.794850,0.310023,2.392303,-2.862900,0.317648,6.494083,3.791148,0.894071,-2.847251,1.134510,0.659828,8.335715,2.887164,-6.256219,7.054860,0.228538,0.1
110,0.6354529166448103,0.08163933949816614,0.03350003129408219,32,32,0.0534937151468745,True,-3.322328,-5.592779,0.555936,3.935554,1.466277,5.025526,-2.282944,4.501093,3.076073,-0.013042,2.360882,-2.115201,-1.642464,2.620252,1.085500,0.703569,-0.920750,0.948309,-1.569857,0.073358,0.160986,0.620478,-3.440245,0.806827,4.519125,0.354311,5.014297,0.546877,-1.831270,-4.003189,-1.765246,5.098768,5.883987,0.674969,-1.772938,3.916918,0.657712,8.323586,2.885063,-5.592779,5.883987,0.227971,0.1
256,0.7198733741746327,0.08993329081716661,0.24872802491579157,20,19,0.00538288036187883,True,0.179862,-6.739099,0.675346,3.012859,-1.008976,1.275128,-3.068898,2.552762,2.661156,1.144510,2.144888,-5.794364,-1.841045,1.880001,1.119405,-0.435560,0.715719,2.441386,-0.749708,-0.792615,-1.176952,0.682696,-1.959654,6.635781,3.748739,0.499274,4.771669,0.831339,2.159915,-2.681423,0.634412,6.822678,4.219016,0.632195,-2.850393,1.270406,0.655902,8.425754,2.902715,-6.739099,6.822678,0.225961,0.1
275,0.40935281298153386,0.09285136450841824,0.5004621343371798,31,42,0.007513099005993488,True,-0.564234,-5.153224,0.691735,3.047614,1.200480,3.153881,-2.667992,4.467770,2.821815,-0.813057,1.962158,-3.391011,-1.853661,1.328620,1.461477,1.347609,0.790904,1.035220,-2.448374,0.253675,-0.941672,0.892282,-2.835407,1.376846,3.576344,0.592441,5.437272,0.761643,-0.219033,-3.612215,-0.418543,5.020970,5.989781,-0.256548,-2.489810,3.832254,0.649389,7.172053,2.678069,-5.153224,5.989781,0.242484,0.1
299,0.3652485322637579,0.09148304218950364,0.22476811194558435,28,18,0.027601594645686907,True,-1.814838,-5.639999,0.675800,3.909845,-0.408401,4.029510,-2.838034,3.107414,2.500495,0.980893,1.796000,-6.420008,-3.871552,1.350562,0.309919,0.602858,-0.958444,2.106778,-3.099021,-0.004384,-0.940050,-0.075550,-2.281398,3.381630,4.658956,1.099555,5.406692,0.059512,0.318374,-3.007578,4.658617,5.581433,6.525026,0.260741,-2.567987,3.915778,0.647476,10.000381,3.162338,-6.420008,6.525026,0.204746,0.1
315,0.6244107598615763,0.08564710006865653,0.17329055539581262,20,19,0.019457114976935017,True,-0.198447,-6.675916,0.645235,3.279539,-1.095612,0.992924,-3.068888,2.518111,2.563218,1.242777,2.190830,-6.062504,-1.824845,2.289818,0.847367,-0.581214,0.415982,2.631686,-0.526165,-0.990615,-1.017618,0.710681,-1.179733,6.902185,4.035991,0.438346,4.726197,0.648607,2.314621,-2.657248,0.393383,6.833319,3.951508,0.875938,-2.817657,0.484754,0.645460,8.571861,2.927774,-6.675916,6.902185,0.220461,0.1
60,0.7488606426620108,0.0795867761893573,0.2425763536581195,15,27,0.0008281503248154316,True,-1.630310,-5.224675,1.366676,2.187013,1.190764,1.823699,-2.154103,3.935187,-0.170802,-1.058677,2.278132,-1.940057,-2.309510,-0.110767,-1.397332,-0.640912,-0.633538,2.582463,-1.556342,0.549827,0.232551,2.943736,-1.404450,3.440039,2.010349,1.786620,3.666661,0.622881,2.064718,-1.962272,2.685251,5.586065,3.057643,0.296458,-1.010548,2.113009,0.644874,5.118741,2.262463,-5.224675,5.586065,0.285032,0.1
349,0.5315979400261855,0.09250728775561139,0.21131282102581425,35,39,0.005925544876788429,True,-1.811709,-5.891281,1.332889,3.534440,2.069214,3.570243,-2.259490,5.146002,2.724859,-0.409863,2.753472,-2.415621,-1.082036,1.885461,0.674906,0.550598,-0.732966,2.909486,-1.964215,0.821647,0.001532,0.554519,-2.643260,-0.457065,3.735372,0.491519,5.560949,0.179097,-0.222718,-5.049705,-1.180428,4.604832,5.864340,-0.121915,-1.276890,1.716689,0.643414,7.593814,2.755688,-5.891281,5.864340,0.233486,0.1
58,0.8853691724768514,0.0816318267566001,0.23737898826384213,15,27,0.00025867836074964807,False,-1.696330,-5.269365,1.320128,2.181697,1.204375,1.830356,-2.142557,3.929426,-0.194488,-1.044528,2.262986,-1.928513,-2.297349,-0.099719,-1.445348,-0.689652,-0.707138,2.620906,-1.575809,0.524648,0.252023,2.946785,-1.334179,3.395073,2.056658,1.806234,3.666563,0.624156,2.076895,-1.990455,2.668037,5.603951,3.014525,0.310558,-1.001873,2.200415,0.641086,5.152517,2.269916,-5.269365,5.603951,0.282427,0.1
497,0.5344812164986891,0.095784074308781,0.21161645439451207,21,40,0.018970010158255602,True,-1.941438,-5.409038,0.400300,3.836548,-1.661317,1.158197,-2.824400,3.011621,1.665309,0.276142,2.537371,-5.688217,-1.009864,2.606052,0.572598,-0.419648,-0.430299,3.113580,-1.623344,-0.589608,-0.644765,-1.589606,-3.071643,7.297213,4.534845,0.848094,5.811912,0.179840,1.844638,-3.270979,-0.091266,6.064607,4.424224,0.779484,-2.702914,5.084022,0.641063,9.772205,3.126053,-5.688217,7.297213,0.205071,0.1
177,0.6957760376172916,0.0902495196075278,0.15488669791640922,27,26,0.005018253731592526,True,-2.131865,-5.646946,0.135341,4.020499,-0.377283,3.341595,-1.875082,2.584479,2.370519,0.824217,1.288819,-6.098058,-4.313257,0.688357,0.526701,0.832667,-1.194904,2.212600,-2.470634,0.931791,-0.769657,-0.256105,-2.479687,5.669382,4.219502,0.377975,5.450961,0.294602,0.911714,-2.890339,3.890660,5.713704,5.840394,0.447111,-1.474047,2.420649,0.639344,9.254333,3.042094,-6.098058,5.840394,0.210166,0.1
25,0.2811772342928257,0.08985541885270792,0.3981010614648335,130,9,0.016162871409461377,True,2.351807,-5.393445,1.914514,2.413535,1.172157,2.335967,-3.110377,6.259376,1.950034,-1.601851,1.185366,-1.171626,-3.960299,-0.194439,2.419354,0.929478,2.222323,-0.502006,-2.589966,0.352291,-1.287363,1.510861,-0.639930,0.588791,-0.968582,0.078610,5.581491,0.161960,2.148363,-3.124827,4.234048,4.079178,4.955699,-0.998932,-1.140153,0.788081,0.637486,6.914808,2.629602,-5.393445,6.259376,0.242427,0.1
385,0.6932114299768861,0.0914525097940617,0.18153641808767437,20,17,0.03501356359537787,True,-0.598502,-5.809823,0.685698,3.057159,-1.273094,2.250578,-3.477110,3.148944,3.433434,1.055637,1.455970,-2.757699,-1.150549,2.536906,0.730273,-2.088714,0.812194,2.709059,-1.064878,-2.301017,-2.583765,0.788007,-2.885099,7.252402,3.498367,2.752773,4.399912,0.007080,2.133233,-3.070293,0.432040,6.657102,3.754243,0.618820,-3.241093,1.007503,0.635436,8.561908,2.926074,-5.809823,7.252402,0.217163,0.1
206,0.40669438535389857,0.08509711646316685,0.22301471487225855,12,33,0.020247492610845248,True,-0.466935,-6.480667,2.075261,2.807817,2.400479,2.042330,-2.025418,3.642337,2.766910,-2.032687,1.982255,-1.378615,-1.284292,-2.052540,-1.421754,-1.277928,-0.992791,2.891734,-1.428803,-0.938666,-0.374628,4.570391,-3.182211,3.473051,2.741026,1.309668,3.222376,-0.207344,1.836035,-1.824921,7.395399,5.776028,-3.624075,0.107239,0.291642,2.503818,0.634487,8.107140,2.847304,-6.480667,7.395399,0.222838,0.1
61,0.893392070357501,0.08270139225217561,0.21180369200890584,15,26,0.0016868328451440974,True,-1.869793,-5.316917,1.311560,2.203584,1.218522,1.833353,-2.113853,3.909697,-0.330229,-1.001010,2.247744,-1.873929,-2.335071,-0.058077,-1.589935,-0.789729,-0.835463,2.693137,-1.559317,0.479052,0.324752,2.960808,-1.250181,3.458088,2.124561,1.839534,3.644971,0.618218,2.120377,-1.987688,2.598070,5.654242,2.860077,0.360749,-0.947796,2.238511,0.634462,5.219724,2.284672,-5.316917,5.654242,0.277704,0.1
290,0.5072832871936374,0.08663155436984919,0.21201747398953738,25,44,0.09952131474618812,True,-3.095986,-5.968415,0.400371,3.765299,-0.936967,2.553604,-2.919890,2.060432,1.978766,0.575517,1.993703,-4.146104,-1.009864,0.672799,-2.686194,1.558989,-1.226411,3.065455,-3.517216,3.051957,-1.272687,-1.060915,-2.708197,7.332859,4.120595,0.332578,4.324371,0.692893,1.759992,-3.242384,3.890660,4.736090,4.010902,0.782891,-3.043221,6.008737,0.634306,9.934643,3.151927,-5.968415,7.332859,0.201244,0.1
59,0.8809449199020543,0.08513796788559629,0.23266982240308648,15,24,0.00034899090659137714,True,-1.801542,-5.358870,1.252710,2.165848,1.233401,1.819328,-2.117076,3.925113,-0.255393,-1.003974,2.219739,-1.918533,-2.278823,-0.063500,-1.543205,-0.774274,-0.828162,2.696517,-1.630672,0.494065,0.291151,2.949488,-1.200477,3.346102,2.141207,1.834339,3.662094,0.624703,2.098269,-2.066895,2.625342,5.625841,2.921677,0.327784,-1.001120,2.370606,0.632856,5.225707,2.285981,-5.358870,5.625841,0.276842,0.1
96,0.7198208499282228,0.08911342372405984,0.3418675872403398,31,76,0.01464523530413532,True,-1.477941,-5.391167,0.722162,3.538070,1.228442,3.777451,-2.583004,4.416840,2.841374,-0.522747,1.968581,-3.095290,-2.076480,1.771649,1.306484,1.171668,0.197634,0.954897,-2.230867,-0.305240,-0.837875,0.875662,-2.946617,1.253019,3.955356,0.622359,5.541668,0.775971,-0.644010,-3.628048,-1.052686,5.193107,6.054876,0.017881,-2.300309,3.627092,0.631110,7.602598,2.757281,-5.391167,6.054876,0.228889,0.1
242,0.7929300478384412,0.08198101348918653,0.18992739355041435,12,32,0.021760040872226175,True,-0.509632,-6.438537,2.220809,2.879032,2.423490,2.067660,-2.012247,3.604803,2.766910,-2.063525,1.982255,-1.298809,-1.395343,-2.126357,-1.431932,-1.332766,-1.031842,2.928176,-1.360180,-0.792477,-0.337073,3.995941,-3.260237,3.634687,2.699947,1.343750,3.210553,-0.218073,1.847265,-1.221923,6.910421,5.807668,-3.821921,0.138343,0.359576,2.530735,0.630532,7.847933,2.801416,-6.438537,6.910421,0.225076,0.1
53,0.8827442210751787,0.060563928380406966,0.223136129723284,17,37,0.025665895583240728,False,0.182217,-5.095198,0.402345,2.997983,1.062126,0.561948,-2.945058,3.345700,0.925228,-0.795364,3.264292,-3.191240,-1.379829,1.200783,-0.693731,-0.120558,-0.000532,2.662927,-1.275201,1.459671,-0.140335,0.862770,-2.576971,5.268196,4.319441,0.707222,3.380109,-0.988255,2.427440,-2.724658,0.676141,5.994897,3.622424,0.555514,-1.624401,0.358223,0.630174,6.051558,2.459991,-5.095198,5.994897,0.256169,0.1
63,0.9095297214773318,0.09981308050357177,0.24351027590620264,5,33,9.231096536417739e-05,True,-1.690015,-5.012833,0.501350,2.603744,2.234355,0.619337,-2.460716,1.378227,-0.933962,-2.210389,1.982255,-2.890544,2.961717,-0.357872,2.619224,-1.646593,1.615919,2.720295,0.024428,-4.704187,0.767928,-1.494907,-1.328174,5.025405,3.853583,5.348455,4.586967,0.329769,3.015013,-3.428097,-0.528926,5.122654,4.575308,-1.598366,-3.143383,4.156654,0.628156,8.435859,2.904455,-5.012833,5.348455,0.216273,0.1
341,0.7776050606960615,0.09629401643981313,0.15033375363495136,30,49,0.006773261618024325,True,-2.929002,-5.357208,0.762159,4.116106,0.823392,4.207597,-2.807059,4.614827,2.690284,0.286615,0.972442,-4.057235,-1.868055,1.808676,0.364788,0.566922,-0.996018,1.310468,-2.135991,0.561000,-0.525117,1.555920,-1.351381,0.857192,4.497926,0.612882,5.971934,0.648229,-0.879929,-3.754908,-1.574528,5.439054,6.227020,0.344874,-1.680361,3.178115,0.625045,8.243646,2.871175,-5.357208,6.227020,0.217697,0.1
145,0.7673911462506607,0.07487380748995981,0.0824541174943805,21,9,0.06696583979372037,True,1.093453,-3.901497,-0.311729,1.987129,-2.538928,2.582936,-2.289392,3.128182,4.302978,-1.171949,2.738012,-5.401834,2.669656,-0.111790,1.632290,-3.129066,-0.494843,3.386445,-1.390285,-2.383536,-2.918799,-0.270299,-2.810174,6.754199,2.885248,1.788565,2.163416,-0.450805,2.534253,-2.214628,4.958821,6.847790,5.008002,-0.781261,-3.619602,2.045134,0.619891,9.558898,3.091747,-5.401834,6.847790,0.200499,0.1
404,0.7476727979783673,0.09088913430096009,0.11832788815972539,27,23,0.009625661481116585,True,-2.360062,-5.706288,0.166406,4.071341,-0.464491,3.399134,-1.886909,2.417842,2.321785,0.917710,1.269611,-6.098737,-4.434999,0.727083,0.429293,0.765231,-1.323474,2.269801,-2.457965,0.890354,-0.770255,-0.344092,-2.470801,5.757970,4.302074,0.359950,5.385838,0.275753,0.916359,-2.874669,3.890660,5.715140,5.845964,0.543276,-1.504219,2.352329,0.619276,9.391766,3.064599,-6.098737,5.845964,0.202074,0.1
128,0.7122809375426262,0.058847023040053424,0.15930114868718964,30,20,0.011683784180773656,True,-1.629272,-4.577942,1.517642,3.587442,0.924623,3.131170,-3.177126,5.121388,2.566417,-0.036249,1.172144,-6.191676,-3.049630,0.853590,1.665122,0.732643,-0.717000,1.008483,-1.818857,0.733625,-0.554490,1.072861,-2.108365,1.894927,3.956128,1.041773,5.206940,0.551164,-1.154075,-2.872396,-1.481215,5.910539,6.177844,0.316797,-1.393647,3.805019,0.616287,8.347213,2.889154,-6.191676,6.177844,0.213311,0.1
453,0.8336519014950176,0.09632823282107837,0.19579979823501456,17,16,0.01800841024589892,True,-0.189629,-5.356636,0.717844,1.748279,-0.073915,3.089367,-2.158056,5.006270,2.574422,0.767973,2.405765,-0.995681,-0.430722,1.236003,-1.768470,-3.510088,1.008880,3.743076,-2.485976,2.030019,-3.446613,-0.398203,-1.263216,4.126128,2.941390,-0.041703,3.860358,1.236589,1.725784,-3.775046,0.513318,6.904984,3.627320,-0.619585,-2.071110,1.298732,0.610496,7.287814,2.699595,-5.356636,6.904984,0.226144,0.1
29,0.7163778367257343,0.07224521152615053,0.10626640764422936,118,41,0.019524298779804453,True,1.373411,-6.236071,2.284650,2.842715,1.324949,2.902880,-3.731192,6.337035,1.825001,-1.570091,1.259225,-0.560075,-4.589506,-0.446949,2.161464,1.479922,1.567260,-0.338731,-2.874134,0.655363,-1.221306,0.786704,-0.490033,0.007882,-0.274856,-0.284122,6.121789,-0.496179,2.945016,-3.216288,5.037799,4.369104,4.323361,-0.669172,0.030922,-0.666920,0.610301,7.866028,2.804644,-6.236071,6.337035,0.217604,0.1
214,0.4666675198668918,0.09143548210610655,0.24193555450297205,27,27,0.019986825195637624,True,-1.835310,-5.561584,0.292361,3.836808,-0.360013,3.127740,-2.136879,2.498297,2.349342,0.659790,1.416697,-5.987829,-4.329769,0.650853,0.543070,0.883322,-0.874726,2.194135,-2.588989,1.074621,-0.866559,-0.332987,-2.552287,5.596296,4.092853,0.332387,5.217070,0.321033,0.907351,-3.017229,3.890660,5.536093,5.867356,0.348459,-1.904050,2.666101,0.609847,9.080189,3.013335,-5.987829,5.867356,0.202383,0.1
186,0.7226978776313526,0.08611121179954241,0.12855037217502985,31,21,4.075611314004551e-05,True,-2.480431,-5.658665,0.732094,4.044151,1.259382,4.426162,-2.389078,4.449507,2.815186,-0.204181,1.789220,-3.021207,-2.729536,2.025762,1.050027,0.915126,-0.605609,0.852088,-1.877283,-0.878458,-0.755935,0.825733,-2.961784,1.176989,4.246619,0.673897,5.700785,0.796631,-0.989846,-3.533272,-0.926941,5.556110,6.024950,0.314890,-1.760591,3.023329,0.609050,8.126763,2.850748,-5.658665,6.024950,0.213646,0.1
239,0.32373567894101357,0.0877324054977562,0.2061739261597276,20,30,0.0014320661030329009,True,-1.194601,-5.812017,0.399340,3.752332,-1.260450,0.715997,-2.949923,2.694263,2.087891,-0.047188,2.288778,-4.740811,-1.612362,2.417620,0.421657,0.145861,-0.231330,2.819793,-0.760705,-1.460311,-0.594420,0.862770,-2.532638,7.413249,4.069618,0.624750,4.913237,0.022007,2.276175,-2.609030,0.087673,6.374742,3.998549,0.610433,-2.531115,1.254839,0.608741,8.175401,2.859266,-5.812017,7.413249,0.212901,0.1
193,0.7561930846349527,0.08350883640645972,0.23299391286539192,26,17,0.016818520624818704,True,-0.565980,-5.264907,0.469637,3.129110,-0.671633,5.199662,-3.731103,1.704702,3.271966,0.115989,1.828955,-4.600444,-2.838513,0.232393,1.787686,0.404840,-0.446698,2.107281,-2.599387,0.885204,-2.612689,-0.279111,-1.684433,5.451169,3.837909,1.905335,4.905904,-0.459629,1.152714,-2.315250,-0.679398,6.409017,5.223110,0.173263,-2.524204,2.991907,0.608733,8.596052,2.931903,-5.264907,6.409017,0.207624,0.1
79,0.7947305575705202,0.07886998475710463,0.09334238934631603,5,17,0.01854783499552856,True,-0.989440,-7.109570,-0.240646,2.581522,3.122263,1.064851,-1.738764,2.339107,-0.890915,-2.020884,0.966173,-3.797791,3.183436,1.353612,3.907651,-3.028132,1.261645,3.818144,1.499402,-2.948145,-2.269499,-0.539219,-0.976432,6.219166,2.431415,4.098682,5.165710,1.803536,2.678260,-4.315414,0.681812,4.140341,4.571578,-1.294844,-4.214514,1.255352,0.604707,9.464241,3.076401,-7.109570,6.219166,0.196563,0.1
397,0.47986138852744914,0.0881646880284887,0.16222365629553556,30,25,0.01775896445655065,True,-2.843615,-5.302588,0.778943,4.033607,0.803643,4.049278,-2.826803,4.629456,2.761811,0.237203,1.039899,-4.291102,-1.917612,1.767850,0.485346,0.614271,-0.912786,1.215857,-2.146771,0.549446,-0.541862,1.523948,-1.486684,1.165978,4.389419,0.578626,5.736225,0.581551,-0.946318,-3.760423,-1.547690,5.386841,6.230177,0.296854,-1.756730,3.161456,0.603797,8.162887,2.857077,-5.302588,6.230177,0.211334,0.1
310,0.44883842621982767,0.08987878083852523,0.35927182319244555,31,27,0.054671800591053976,True,-1.679207,-5.406384,0.710228,3.546501,1.113426,3.759453,-2.779161,4.070794,2.844684,-0.585331,2.234854,-3.118616,-1.188598,1.903453,1.104619,1.141901,0.305999,1.154808,-2.346107,-0.090760,-0.781645,0.873986,-3.090136,1.058363,4.022922,0.560046,5.152895,0.763825,-0.899085,-3.799311,-0.993868,4.736124,5.918332,0.080530,-2.868444,4.230466,0.601710,7.569056,2.751192,-5.406384,5.918332,0.218709,0.1
448,0.3918112079992,0.09778677179963789,0.3266748295313525,20,27,0.01096569847384284,True,-0.859598,-5.818969,0.421472,3.426172,-0.850991,0.802067,-3.003944,2.902265,2.326720,-0.317914,2.377115,-4.406719,-1.585043,2.338591,0.267070,0.070885,-0.078511,2.730831,-0.990239,-1.790638,-0.704126,0.862770,-2.519712,7.110589,4.055613,0.636154,4.782995,-0.014318,2.223528,-2.933986,0.378834,6.030336,4.075507,0.473766,-2.769257,2.010346,0.601657,7.973597,2.823756,-5.818969,7.110589,0.213070,0.1
417,0.5021636379470221,0.00603753616737196,0.19038224702707354,14,25,0.007916490385320836,True,1.344299,-5.575633,2.000921,2.034592,1.406102,1.246139,-2.223256,3.952874,-0.356583,-1.479578,2.714411,-2.588029,-4.042526,-0.509580,1.077167,0.919941,0.319335,1.794619,-0.414914,1.777003,-0.176644,-0.354147,-3.121488,4.310036,0.756089,1.306448,3.567757,-0.393795,1.475135,-1.877061,3.169639,4.746830,3.435463,0.127480,-1.196942,2.460209,0.600898,5.571482,2.360399,-5.575633,4.746830,0.254575,0.1
254,0.7847401308538122,0.08868943384667356,0.15755847388704886,27,33,0.01849879295005158,True,-2.196413,-5.651464,0.242627,4.004109,-0.494826,3.298179,-1.996676,2.408894,2.325431,0.845152,1.334803,-6.135651,-4.466086,0.690887,0.488195,0.810552,-1.183153,2.236335,-2.502270,0.936856,-0.809211,-0.423212,-2.534101,5.684272,4.219464,0.329842,5.231174,0.260674,0.899721,-2.920055,3.890660,5.637837,5.860809,0.482188,-1.715338,2.429186,0.597761,9.311667,3.051502,-6.135651,5.860809,0.195891,0.1
147,0.5020008317277831,0.06420162027422344,0.10586298951431797,29,11,0.0711831627027854,True,-0.716450,-4.374235,1.172316,3.220588,-0.845945,3.145153,-2.898535,3.237978,2.477293,0.517954,2.335581,-4.968642,-1.418511,2.124450,-0.769912,1.185090,-2.056826,2.280142,-2.065769,0.897918,-1.327065,1.529861,-2.838541,2.998195,4.615478,0.891416,5.196328,-1.578346,0.606198,-3.780727,-0.114071,5.600959,6.482583,0.934888,-3.293649,3.108974,0.597559,8.280037,2.877505,-4.968642,6.482583,0.207666,0.1
468,0.5072236608396256,0.09672347262434461,0.23234532972366945,16,17,0.011530990298107658,True,-0.769466,-4.084299,0.676984,2.238801,2.075867,3.238898,-2.750570,4.013319,1.619034,0.442212,2.115326,-2.372836,-0.763768,1.183889,-1.050376,-1.984720,1.054138,2.358869,-2.051272,1.003824,-2.416584,-4.924393,-1.376949,4.524768,2.959345,3.425709,2.727465,0.820658,2.935454,-3.146175,0.416291,6.055487,3.108099,0.113639,-1.805390,1.800260,0.594765,6.654776,2.579685,-4.924393,6.055487,0.230557,0.1
354,0.5235059563108142,0.0917702665330307,0.18112846612819655,28,22,0.011004720271100178,True,-2.546488,-5.997939,0.641881,4.108750,-0.194956,3.406910,-2.528600,3.294802,2.301978,1.111526,1.396292,-6.340258,-4.126266,1.453582,0.012487,1.183399,-1.536076,2.215901,-2.905763,-0.275965,-0.445774,-0.039544,-2.354846,3.608818,4.960494,0.562735,5.505346,0.310783,0.419699,-3.137931,3.890660,5.515866,6.608743,0.343804,-2.312678,3.225179,0.592682,10.006885,3.163366,-6.340258,6.608743,0.187358,0.1
153,0.6960866458676049,0.0758193821121217,0.2681991126906293,20,22,0.01440521591624812,True,-0.792892,-5.663848,0.410511,3.658939,-0.888114,0.356625,-2.921416,2.891725,2.017163,-0.205220,2.263430,-5.029565,-1.599830,2.532897,0.739836,0.404022,0.107660,2.650571,-0.946448,-0.793136,-0.557184,0.862770,-2.838952,7.267941,3.720638,0.531939,4.797323,-0.094315,2.202324,-2.787895,0.133631,6.124100,4.125854,0.510664,-2.575561,0.697768,0.592054,7.939193,2.817657,-5.663848,7.267941,0.210123,0.1
