trial,blend_rate,borrow_penalty,equal_weight_blend,floor_ann_vol,momentum_lookback,rebalance_freq,spike_multiplier,spread_penalty,vol_lookback_days,zero_negative,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
29,0.7641072250261917,1.3203947534354625,0.27717702625570034,0.049546197900231494,45,35,1.41960006242779,1.4291918454001247,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
34,0.20634834485949063,0.04654387147165173,0.3483685826820753,0.14701420876077717,20,22,1.8774720135270528,1.6897506219389091,13,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
36,0.5547271352030715,1.5090857481693647,0.4132287330538708,0.07784033574683263,131,29,1.8955232284962005,1.5017421355829947,8,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
38,0.15180288401497985,1.5792362855891078,0.27476444116186777,0.07018300251041575,104,47,1.8877041827582999,1.583158087451697,10,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
39,0.730872218313208,1.2364361266325221,0.036381503182096764,0.016269756128379952,26,13,1.7062422271564963,1.5230212634349445,17,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
49,0.42234644622955647,0.45728561100692544,0.05677879609981451,0.15446367834712788,28,58,1.5203077009037933,1.21234926890176,14,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
50,0.9060514392741269,0.9519000132614402,0.12772172938259946,0.11559040931021392,11,43,1.7836296211490168,0.5441176269068655,18,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
51,0.3635766152556628,0.9936224927791805,0.22738483835953166,0.023298391144926402,10,52,1.5838367571333247,1.1413847649514843,19,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
53,0.7185895399352158,1.0958747622369822,0.11603416682974416,0.08459443809360487,15,43,1.3073698882136537,1.27339185581378,19,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
63,0.27439011470357155,0.8322000179507809,0.2511172925369205,0.06380771118820779,55,52,1.6042152718377662,0.9321012876257847,18,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
64,0.37312036958321404,1.0760472361425404,0.3763571435561852,0.06830591458696682,72,45,1.7505424574831547,0.8118345734713284,20,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
74,0.33295109641931653,0.42322523161885484,0.11925032824152171,0.14479476565378385,32,46,1.3516187078099646,1.2090274584334941,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
76,0.24061433594827805,0.38234937678120584,0.07563705152247,0.16633762301129185,23,44,1.3811273412532594,1.0836511722312328,16,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
82,0.46432917736701623,0.41863933507102025,0.07441372748680543,0.16060729777491747,29,58,1.3717662087012057,1.1726035631047078,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
94,0.5747579039239905,0.32950942683612905,0.08308232671362832,0.16826388295181238,34,53,1.430259176268404,1.4101272498107353,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
96,0.5099535465183532,0.44501756949919186,0.05381046606434817,0.1438885286638808,27,52,1.4916430282161628,1.3042197931890087,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
100,0.2866795015717275,0.5878736719983169,0.06097201633973779,0.15159866885551632,38,56,1.310417471810004,1.1783453381657363,16,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
106,0.510426504497397,0.36701749393792255,0.04677941896304193,0.14152888490661183,32,59,1.5577342103830898,1.3793019343826305,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
117,0.572932220679898,0.4764738111738752,0.051660267206569584,0.17248956383234954,26,57,1.2927232079191606,1.0170295943546988,18,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
118,0.40319816747723797,0.21826882129870323,0.08531310474357756,0.19770598174274728,24,49,1.5971511412245623,1.6523530448222858,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
121,0.561361340738256,0.4241267013658576,0.09761376373297781,0.14593247270770865,34,53,1.4790810694872092,1.2414811020101406,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
130,0.316092146141272,0.5562891602125544,0.027553926930027686,0.1664828862226187,36,59,1.4932182264405414,1.1396725769801637,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
131,0.34998709558039054,0.49631645212812564,0.003995213498146504,0.14829249225979022,27,57,1.42929844407764,1.1843351915743499,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
158,0.1469837762795993,0.7085909259643346,0.010517922966920681,0.19548496099705154,61,58,1.5456966540248558,0.8440531590124467,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
160,0.12807990658166804,0.8738176195195528,0.022826173771045462,0.19992123161069075,54,57,1.5261925457532344,0.9265542272839731,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
162,0.17494109175663133,0.8226665936328315,0.041995044386454045,0.19043604531978148,49,59,1.5035491844692404,0.9143422302782868,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
166,0.11197945246297686,0.7713860555331332,0.0030540890662863374,0.19539245115876586,52,55,1.6296804719123,0.7388799317220448,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
179,0.121047361283287,0.776147920038569,0.0095556696555599,0.1823975944312884,64,54,1.6620922439114105,0.7753918573033013,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
180,0.14231692712121846,0.971450530217302,0.03439803704836756,0.17410579169617968,60,55,1.6754974686949955,0.529071377131983,10,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
181,0.10166822220552786,0.7243078320306433,0.008610326660742839,0.19461058489182054,52,51,1.6336293516320484,0.8678903217286227,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
183,0.19293878268547887,0.8532919763244758,0.029908237158662955,0.18483313180271563,52,54,1.6116436607426026,0.7744144852829502,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
198,0.1521070651409972,0.8253669870603927,0.33391382105021195,0.19138986451288267,38,52,1.5943232941908398,0.8162461533186884,10,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
202,0.18371196067263976,1.0368632405500398,0.00017182099371262723,0.1954473924716618,58,55,1.6060856858109753,0.8467179400709405,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
205,0.11775262058433907,0.8065686813814383,0.05677288369953472,0.1837099293800792,37,51,1.5791081530330728,0.7791954741342024,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
240,0.8562485055194926,0.7791497032057829,0.02444647452396592,0.16410604466183296,57,60,1.3294803174548062,0.7991838207337104,15,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
245,0.8815143540745973,0.7493283975304139,0.0331866855725372,0.15798097826499735,59,59,1.3749476394079982,0.7681642784577247,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
260,0.8571896861353338,0.7069151252686378,0.05340135635666984,0.164386638989232,59,59,1.383143615320598,0.8581974737631736,15,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
271,0.9218579731129061,0.6458703352849536,0.0547697677274457,0.16184833570749949,59,58,1.3586174259112525,0.8704270801533599,16,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
288,0.9041921039712707,0.7620552539064093,0.031015214878612876,0.16786715568078772,62,58,1.3873170169411686,0.7933898724904506,14,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
291,0.822841286219138,0.7175167147404596,0.040761261315181034,0.16284769025705262,53,57,1.3215040372473446,0.8934891804330046,15,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
302,0.8503194127314327,0.787542284498192,0.032696216655111285,0.1737698026386147,61,57,1.3344181528511228,0.8902357577102475,15,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
319,0.8964079325916535,1.7204220122927485,0.012684823703735776,0.1703225268530463,56,59,1.3784521345513772,0.6317611456993975,16,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
343,0.7736694883876511,1.367872032740302,0.01804458201685209,0.16341404892044015,53,58,1.348043144998169,0.9072246140141957,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
348,0.8401551157439107,0.7141615467851918,0.00908974849648074,0.17611110054125317,61,58,1.3649133859331448,0.7970265269418915,15,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
352,0.8223212345097769,0.8725367515801719,0.03731601180037189,0.1731137998692599,59,58,1.374620495380289,0.7700068233938789,16,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
358,0.804790174291964,0.6775401082559137,0.03111743213416064,0.17337677426992282,59,59,1.3294920319745829,0.9317887346459449,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
386,0.7761145119370672,1.0088117730962285,0.021927258562238868,0.16515531836449482,58,60,1.3248073094293273,0.642889849850373,16,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.672049,6.204063,2.490796,-4.306618,5.614684,0.269813,0.2
